index,season.episode,episode_name,text,total_votes,air_date,director,writer,character,director_index,writer_index,character_index,ave_emotion,ave_sentiment,ave_profanity,imdb_rating
1447,1.6,Hot Girl,I should have never let the Temp touch this thing. I had all these great icons and now I have four folders. So..,2852,4/26/2005,Amy Heckerling,Mindy Kaling,Michael,2,34,19,0.0078125,0.136421582,0,7.9
1450,1.6,Hot Girl,Michael could I ask you something? I wanted to ask your permission to ask out Katy. I know it's against the rules and everything. Because...,2852,4/26/2005,Amy Heckerling,Mindy Kaling,Dwight,2,34,9,0,0,0,7.9
1456,1.6,Hot Girl,Is that all it is? Just a ride home? Like a taxicab?,2852,4/26/2005,Amy Heckerling,Mindy Kaling,Dwight,2,34,9,0.05,0,0,7.9
1459,1.6,Hot Girl,No. I cannot promise you that.,2852,4/26/2005,Amy Heckerling,Mindy Kaling,Michael,2,34,19,0,0,0,7.9
1461,1.6,Hot Girl,"Listen, Dwight.",2852,4/26/2005,Amy Heckerling,Mindy Kaling,Michael,2,34,19,0.0125,0.111803399,0,7.9
1464,1.6,Hot Girl,"I think you've made a really good choice, she's really going to like that.",2852,4/26/2005,Amy Heckerling,Mindy Kaling,Katy,2,34,32,0,0,0,7.9
1474,1.6,Hot Girl,Did we get any mail?,2852,4/26/2005,Amy Heckerling,Mindy Kaling,Michael,2,34,19,0,0,0,7.9
1482,1.6,Hot Girl,That's what he said.,2852,4/26/2005,Amy Heckerling,Mindy Kaling,Pam,2,34,23,0.020833333,0.306186218,0,7.9
1505,2.1,The Dundies,What?,3213,9/20/2005,Greg Daniels,Mindy Kaling,Jim,20,34,14,0.013888889,0.186613062,0,8.8
1521,2.1,The Dundies,Don't get into that now. We need something to cushion her head. Throw pillow? A cush-,3213,9/20/2005,Greg Daniels,Mindy Kaling,Dwight,20,34,9,0,0,0,8.8
1525,2.1,The Dundies,"It's okay, I'm going to use my shirt.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Dwight,20,34,9,0.005681818,-0.37426696,0,8.8
1537,2.1,The Dundies,Oh my God!,3213,9/20/2005,Greg Daniels,Mindy Kaling,Pam,20,34,23,0.010416667,-0.428660705,0,8.8
1568,2.1,The Dundies,"Um, I just wanted to say thanks.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Pam,20,34,23,0,0,0,8.8
1570,2.1,The Dundies,"Not really a question. Okay, let's get you home, you're drunk.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Jim,20,34,14,0,0,0,8.8
1576,2.1,The Dundies,"Okay, now I'm laughing at you.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Pam,20,34,23,0.00390625,0.390641532,0,8.8
1587,2.1,The Dundies,"Yeah, I'm here, I just wanted to, uh, talk to you for a second about that.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Michael,20,34,19,0,0,0,8.8
1588,2.1,The Dundies,"Um, what, ah, what is, I mean...",3213,9/20/2005,Greg Daniels,Mindy Kaling,Michael,20,34,19,0,0.8,0,8.8
1627,2.1,The Dundies,But where would we...go?,3213,9/20/2005,Greg Daniels,Mindy Kaling,Phyllis,20,34,25,0,0.8,0,8.8
1641,2.1,The Dundies,"Yeah, not bad, right? So let's make this the best Dundies ever.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Michael,20,34,19,0,0.199325671,0,8.4
1642,2.1,The Dundies,Best Dundies ever.,3213,9/20/2005,Greg Daniels,Mindy Kaling,Dwight,20,34,9,0,0,0,8.4
1651,2.1,The Dundies,"Nope, actually this year, ah, no group tab, we're going to be doing separate checks.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Michael,20,34,19,0,0,0,8.4
1652,2.1,The Dundies,"You said, we could bring our families.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Stanley,20,34,28,0,0.5,0,8.4
1655,2.1,The Dundies,"Well, I'm looking forward to meeting Terri.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Michael,20,34,19,0,0,0,8.4
1662,2.1,The Dundies,Yeah!,3213,9/20/2005,Greg Daniels,Mindy Kaling,Dwight,20,34,9,0,0.2,0,8.4
1676,2.1,The Dundies,"Yeah, way to go Phyllis. Nice work, per usual.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Michael,20,34,19,0.0125,0.270143928,0,8.4
1680,2.1,The Dundies,"Well, we'll fix it up. You don't have to display that.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Michael,20,34,19,0,0.133665307,0,8.4
1682,2.1,The Dundies,...talking about? He's a jackass every year.,3213,9/20/2005,Greg Daniels,Mindy Kaling,Roy,20,34,26,0.1875,0.75,0,8.4
1689,2.1,The Dundies,Hey! How are ya? I thought you left?,3213,9/20/2005,Greg Daniels,Mindy Kaling,Jim,20,34,14,0,0,0,8.4
1696,2.1,The Dundies,"Oh, dat wir be fwar. Ah, me so horny.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Michael,20,34,19,0,0,0,8.4
1707,2.1,The Dundies,Second drink?,3213,9/20/2005,Greg Daniels,Mindy Kaling,Jim,20,34,14,0.006944444,0,0,8.4
1725,2.1,The Dundies,"Hey, you know, cool it guys, really-",3213,9/20/2005,Greg Daniels,Mindy Kaling,Michael,20,34,19,0.017578125,0.114002039,0,8.4
1727,2.1,The Dundies,Let's cut it.,3213,9/20/2005,Greg Daniels,Mindy Kaling,Michael,20,34,19,0.046875,0.104687702,0,8.4
1733,2.1,The Dundies,"Yes, I have not gotten one either. So, keep going.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Jim,20,34,14,0,0,0,8.4
1743,2.1,The Dundies,And this next award is going out to our own little Pam Beesley...,3213,9/20/2005,Greg Daniels,Mindy Kaling,Michael,20,34,19,0,0,0,8.4
1746,2.1,The Dundies,"Get on down here! Pam Beesley ladies and gentlemen! Oh, here we go.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Michael,20,34,19,0.010416667,-0.162373364,0,8.4
1748,2.1,The Dundies,"Okay, first off, my Keds. Because I couldn't have done it without them. Thank you. Let's give Michael a round of applause for MC-ing tonight because this is a lot harder than it looks. And also because of Dwight too.",3213,9/20/2005,Greg Daniels,Mindy Kaling,Pam,20,34,23,0.03125,0.306186218,0,8.4
1753,2.2,Sexual Harassment,"Well, you know... actually, I kind of need to stall a bit. But, it's okay, because I am very used to killing time.",2736,9/27/2005,Ken Kwapis,B.J. Novak,Pam,31,5,23,0.00625,-0.236289112,0,8
1762,2.2,Sexual Harassment,Oh! There it is!,2736,9/27/2005,Ken Kwapis,B.J. Novak,Jim,31,5,14,0.010080645,0.022965525,0,8
1766,2.2,Sexual Harassment,Um... 'Fifty signs your priest might be Michael Jackson.',2736,9/27/2005,Ken Kwapis,B.J. Novak,Jim,31,5,14,0,0,0,8
1773,2.2,Sexual Harassment,Ten minutes.,2736,9/27/2005,Ken Kwapis,B.J. Novak,Pam,31,5,23,0,-0.102062073,0,8
1778,2.2,Sexual Harassment,So the monkey does the s*x thing right here!,2736,9/27/2005,Ken Kwapis,B.J. Novak,Dwight,31,5,9,0,0,0,8
1788,2.2,Sexual Harassment,"Yeah... maybe. Maybe. Well, we'll see. Because I... I don't know if it's... Whup! Come on! Hey!",2736,9/27/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0.078125,0.613445289,0,8
1792,2.2,Sexual Harassment,"Kay! Oh, you are so bad! Yeah!",2736,9/27/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0.015625,0.344612423,0,8
1795,2.2,Sexual Harassment,"I'm the same age as you, Michael.",2736,9/27/2005,Ken Kwapis,B.J. Novak,Phyllis,31,5,25,0.010416667,-0.42922998,0,8
1796,2.2,Sexual Harassment,"Oh, Boom! Bam! Oh, this guy is out of control! He is a madman! Better get the bleep button ready for him.",2736,9/27/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0,0,0,8
1818,2.2,Sexual Harassment,Like 10 words a minute... talking.,2736,9/27/2005,Ken Kwapis,B.J. Novak,Todd Packer,31,5,32,0,0,0,8
1821,2.2,Sexual Harassment,I'm not worried.,2736,9/27/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0.03125,-0.136421582,0,8
1830,2.2,Sexual Harassment,"Hey, um... what has two thumbs and hates Todd Packer? This guy!",2736,9/27/2005,Ken Kwapis,B.J. Novak,Jim,31,5,14,0,0.01767767,0,8
1831,2.2,Sexual Harassment,"Meant to ask you, can you think you can get someone to drive me around because of the, uh, DUI situation?",2736,9/27/2005,Ken Kwapis,B.J. Novak,Todd Packer,31,5,32,0.0375,-0.325431226,0,8
1864,2.2,Sexual Harassment,on our policy.,2736,9/27/2005,Ken Kwapis,B.J. Novak,Toby,31,5,29,0,0,0,8
1868,2.2,Sexual Harassment,"Everyone! Hello! Everyone. Hi! Sorry to interrupt. I know you're all busy and the last thing you want is for a major interruption. But Toby has an announcement that he insists on making right now in the middle of the day. So, take it away.",2736,9/27/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0,-0.377964473,0,8
1869,2.2,Sexual Harassment,"Yeah, okay. Corporate would like us to do a five minute review of the Company Sexual Harassment policy so I'll go over that later.",2736,9/27/2005,Ken Kwapis,B.J. Novak,Toby,31,5,29,0,0,0,8
1878,2.2,Sexual Harassment,"Alright, alright. Well, yeah, but, you know... a joke but not necessarily at my expense.",2736,9/27/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0,0,0,8
1892,2.2,Sexual Harassment,Thank you.,2736,9/27/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0.008928571,0,0,9.3
1904,2.2,Sexual Harassment,"Um... in fact, basic rule of thumb, let's just act everyday like Pam's Mom's coming in. All right. That's it. Um... if anybody has any questions about anything, you know where I sit in the back.",2736,9/27/2005,Ken Kwapis,B.J. Novak,Toby,31,5,29,0.004166667,0,0,9.3
1914,2.2,Sexual Harassment,I hate them. You send me these filthy emails and you say forward them to ten people or you'll have bad luck.,2736,9/27/2005,Ken Kwapis,B.J. Novak,Angela,31,5,2,0,0.172621095,0,9.3
1955,2.2,Sexual Harassment,"Hey, Rach.",2736,9/27/2005,Ken Kwapis,B.J. Novak,Actor,31,5,32,0,0.2,0,9.3
1965,2.2,Sexual Harassment,Yes! Right here. You are a naughty girl!,2736,9/27/2005,Ken Kwapis,B.J. Novak,Darryl,31,5,6,0.018382353,0.38329798,0,9.3
1988,2.2,Sexual Harassment,THAT'S WHAT SHE SAID!,2736,9/27/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0,0,0,9.3
1989,2.2,Sexual Harassment,Michael. MICHAEL!,2736,9/27/2005,Ken Kwapis,B.J. Novak,Jan,31,5,13,0.00625,0.237170825,0,9.3
1993,2.2,Sexual Harassment,Mwah!,2736,9/27/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0,0,0,9.3
2006,2.2,Sexual Harassment,"Mr. O'Malley is our Corporate lawyer. We have him on retainer. To protect the company as well as upper level management, such as yourself.",2736,9/27/2005,Ken Kwapis,B.J. Novak,Jan,31,5,13,0.004807692,0,0,9.3
2040,2.3,Office Olympics,Go! Go! Go!,2742,10/4/2005,Paul Feig,Michael Schur,Crowd,40,32,32,0.015625,-0.409264747,0,8.9
2041,2.3,Office Olympics,"What was the thing, ah, you needed me to come in early for?",2742,10/4/2005,Paul Feig,Michael Schur,Ryan,40,32,27,0,0,0,8.9
2060,2.3,Office Olympics,I have 59 voicemails.,2742,10/4/2005,Paul Feig,Michael Schur,Pam,40,32,23,0,0.37123106,0,8.9
2077,2.3,Office Olympics,Try paperclips. Oh wait. This message. For Dwight.,2742,10/4/2005,Paul Feig,Michael Schur,Pam,40,32,23,0,0.125,0,8.9
2097,2.3,Office Olympics,Can I be your representative?,2742,10/4/2005,Paul Feig,Michael Schur,Dwight,40,32,9,0,0,0,8.9
2106,2.3,Office Olympics,Oh. What the hell is that?,2742,10/4/2005,Paul Feig,Michael Schur,Michael,40,32,19,0.013157895,0.206883374,0,8.9
2119,2.3,Office Olympics,"I have been Michael's #2 guy for about 5 years. And we make a great team. We're like one of those classic famous teams. He's like Mozart, and I'm like Mozart's friend. No. I'm like Butch Cassidy, and Michael is like Mozart. You try and hurt Mozart",2742,10/4/2005,Paul Feig,Michael Schur,Dwight,40,32,9,0,0.103125023,0,8.9
2141,2.3,Office Olympics,But then no one can see us.,2742,10/4/2005,Paul Feig,Michael Schur,Dwight,40,32,9,0.019021739,0.17999379,0,8.9
2142,2.3,Office Olympics,I... Just... Would you put it up? Ok. Fine. Just leave it down. Whiner.,2742,10/4/2005,Paul Feig,Michael Schur,Michael,40,32,19,0,0.75,0,8.9
2176,2.3,Office Olympics,Nice to meet you.,2742,10/4/2005,Paul Feig,Michael Schur,Bill,40,32,32,0,0,0,8.9
2188,2.3,Office Olympics,"Yeah, I got a game. It's called ""work hard so my kids can go to college.""",2742,10/4/2005,Paul Feig,Michael Schur,Stanley,40,32,28,0,0,0,8.9
2213,2.3,Office Olympics,"Ok, ok, ok.",2742,10/4/2005,Paul Feig,Michael Schur,Michael,40,32,19,0.104166667,0.433012702,0,8.9
2218,2.3,Office Olympics,"Well, this is it.",2742,10/4/2005,Paul Feig,Michael Schur,Dwight,40,32,9,0,0,0,8.9
2220,2.3,Office Olympics,"Um. Oh. Oh, ok. Is that suppose to come off?",2742,10/4/2005,Paul Feig,Michael Schur,Michael,40,32,19,0,0,0,8.9
2229,2.3,Office Olympics,"You have what is the national sport of Icelandic paper companies. And I'm blanking on the name, can you help me out Pam?",2742,10/4/2005,Paul Feig,Michael Schur,Jim,40,32,14,0.03125,0.707106781,0,8.9
2241,2.3,Office Olympics,"Michael, this is the unit you saw and...",2742,10/4/2005,Paul Feig,Michael Schur,Carol,40,32,32,0,0.25,0,8.9
2244,2.3,Office Olympics,"As far as I can tell, I'm the best-looking person here.",2742,10/4/2005,Paul Feig,Michael Schur,Michael,40,32,19,0,0,0,8.9
2258,2.3,Office Olympics,It's Phyllis!,2742,10/4/2005,Paul Feig,Michael Schur,Pam,40,32,23,0.013319672,0.113593369,0,8.3
2262,2.3,Office Olympics,Wow!,2742,10/4/2005,Paul Feig,Michael Schur,Meredith,40,32,18,0.005434783,-0.071175615,0.043478261,8.3
2269,2.3,Office Olympics,I don't even know what to say.,2742,10/4/2005,Paul Feig,Michael Schur,Dwight,40,32,9,0.003787879,0.134207415,0,8.3
2278,2.3,Office Olympics,"Come on Angela, don't you have a game?",2742,10/4/2005,Paul Feig,Michael Schur,Pam,40,32,23,0,0,0,8.3
2281,2.3,Office Olympics,I call it Pam Pong. I count how many times Jim gets up from his desk and goes to reception to talk to you.,2742,10/4/2005,Paul Feig,Michael Schur,Angela,40,32,2,0,0,0,8.3
2285,2.3,Office Olympics,Are you calling me a ho?,2742,10/4/2005,Paul Feig,Michael Schur,Phyllis,40,32,25,0,0,0,8.3
2290,2.3,Office Olympics,Why would we do that?,2742,10/4/2005,Paul Feig,Michael Schur,Michael,40,32,19,0.041666667,0.433012702,0,8.3
2304,2.3,Office Olympics,"Alright Pam, alright. Nice work!",2742,10/4/2005,Paul Feig,Michael Schur,Jim,40,32,14,0.01875,-0.204632374,0,8.3
2310,2.3,Office Olympics,Nobody likes beets.,2742,10/4/2005,Paul Feig,Michael Schur,Michael,40,32,19,0.010416667,0.384164079,0,8.3
2313,2.3,Office Olympics,Let's get this roof going.,2742,10/4/2005,Paul Feig,Michael Schur,Dwight,40,32,9,0,0,0,8.3
2333,2.4,The Fire,How long does it take to find a cell phone? I don't know either.,2713,10/11/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0.005208333,0.436549064,0,9.3
2344,2.4,The Fire,That is ridiculous.,2713,10/11/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0.004464286,0.213808994,0,9.3
2365,2.4,The Fire,"Wow. Okay. Well, I guess they don't teach how to operate a toaster oven in business school.",2713,10/11/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0.004716981,0.062634502,0,9.3
2368,2.4,The Fire,Okay! Everybody!,2713,10/11/2005,Ken Kwapis,B.J. Novak,Angela,31,5,2,0,0,0,9.3
2384,2.4,The Fire,"No, panic is warranted!",2713,10/11/2005,Ken Kwapis,B.J. Novak,Dwight,31,5,9,0.125,0,0,9.3
2387,2.4,The Fire,...since the world was turning.,2713,10/11/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0,-0.335410197,0,9.3
2388,2.4,The Fire,"No, no. Finish the...",2713,10/11/2005,Ken Kwapis,B.J. Novak,Oscar,31,5,22,0,0,0,9.3
2402,2.4,The Fire,"Oh, you say that every time.",2713,10/11/2005,Ken Kwapis,B.J. Novak,Phyllis,31,5,25,0.00390625,0,0,9.3
2408,2.4,The Fire,Do you want to die? OUT!!,2713,10/11/2005,Ken Kwapis,B.J. Novak,Dwight,31,5,9,0.004166667,0.120986121,0,9.3
2419,2.4,The Fire,"Um, for the... the desert island.",2713,10/11/2005,Ken Kwapis,B.J. Novak,Katy,31,5,32,0,0,0,9.3
2425,2.4,The Fire,"I forgot what a super, nice girl Katy is. And just... good for Jim! They are so cute together. And, um, what an adorable car.",2713,10/11/2005,Ken Kwapis,B.J. Novak,Pam,31,5,23,0,0,0,9.3
2427,2.4,The Fire,"Okay, I think the game's over... People are like leaving. There was a bigger crowd last time. Do you just want to go to lunch?",2713,10/11/2005,Ken Kwapis,B.J. Novak,Jim,31,5,14,0,0,0,9.3
2434,2.4,The Fire,Yeah.,2713,10/11/2005,Ken Kwapis,B.J. Novak,Ryan,31,5,27,0,0,0,9.3
2443,2.4,The Fire,"Answer me this, though.",2713,10/11/2005,Ken Kwapis,B.J. Novak,Dwight,31,5,9,0,0,0,9.3
2467,2.4,The Fire,"That's funny, too. But if we're the Three Musketeers...",2713,10/11/2005,Ken Kwapis,B.J. Novak,Dwight,31,5,9,0.083333333,0.577350269,0,9.3
2474,2.4,The Fire,"Hey guys, great response time. Listen up, I got some theories. Okay, there's a...",2713,10/11/2005,Ken Kwapis,B.J. Novak,Dwight,31,5,9,0,0.436549064,0,9.3
2484,2.4,The Fire,Nice.,2713,10/11/2005,Ken Kwapis,B.J. Novak,Jim,31,5,14,0,1,0,9.3
2491,2.4,The Fire,Nice. Smart.,2713,10/11/2005,Ken Kwapis,B.J. Novak,Jim,31,5,14,0.003676471,0.324997738,0,9.3
2492,2.4,The Fire,"...hollowed out, inside",2713,10/11/2005,Ken Kwapis,B.J. Novak,Dwight,31,5,9,0.008152174,-0.14760806,0,9.3
2508,2.4,The Fire,"Is this your car, Ryan?",2713,10/11/2005,Ken Kwapis,B.J. Novak,Dwight,31,5,9,0,0,0,9.3
2509,2.4,The Fire,"Wow, some pretty big books back there, huh?",2713,10/11/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0,0.353553391,0,9.3
2519,2.4,The Fire,Yeah.,2713,10/11/2005,Ken Kwapis,B.J. Novak,Ryan,31,5,27,0,0,0,9.3
2530,2.4,The Fire,Uh...,2713,10/11/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0,0,0,9.3
2550,2.4,The Fire,Look at this stuff. Market fragments. What is that supposed to be?,2713,10/11/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0,0.25,0,9.3
2552,2.4,The Fire,You are so smart. You are so eff-in' smart. You should be teaching me.,2713,10/11/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0,0.25,0,9.3
2558,2.4,The Fire,"Yes. In my top three, so suck it.",2713,10/11/2005,Ken Kwapis,B.J. Novak,Pam,31,5,23,0,0.335658557,0,9.3
2560,2.4,The Fire,Breakfast Club. Um... The Princess Bride and...,2713,10/11/2005,Ken Kwapis,B.J. Novak,Pam,31,5,23,0.0375,0.603738354,0,9.3
2581,2.4,The Fire,"Everybody hurts,",2713,10/11/2005,Ken Kwapis,B.J. Novak,Song,31,5,32,0.019230769,-0.173343811,0,9.3
2599,2.4,The Fire,Thanks you guys. I just need some alone time.,2713,10/11/2005,Ken Kwapis,B.J. Novak,Dwight,31,5,9,0,0,0,9.3
2600,2.4,The Fire,Kay.,2713,10/11/2005,Ken Kwapis,B.J. Novak,Pam,31,5,23,0.072916667,0,0,9.3
2601,2.4,The Fire,Everybody hurts,2713,10/11/2005,Ken Kwapis,B.J. Novak,Song,31,5,32,0.005681818,0,0,9.3
2618,2.4,The Fire,"Aaaall right. Who's next, who's next, who's next, who's? Jim? You're next. Who would you do?",2713,10/11/2005,Ken Kwapis,B.J. Novak,Michael,31,5,19,0,0.326598632,0,9.3
2653,2.5,Halloween,I don't know... yet. I will have to call her back.,2561,10/18/2005,Paul Feig,Greg Daniels,Michael,40,17,19,0.09375,0.530330086,0,8.3
2657,2.5,Halloween,Okay... Sherri?,2561,10/18/2005,Paul Feig,Greg Daniels,Michael,40,17,19,0,0.6,0,8.3
2661,2.5,Halloween,"If you were getting fired, how would you wanna be told so you could still be friends with the person firing you?",2561,10/18/2005,Paul Feig,Greg Daniels,Michael,40,17,19,0,0.192929252,0,8.3
2678,2.5,Halloween,A fairy princess.,2561,10/18/2005,Paul Feig,Greg Daniels,Kid,40,17,32,0,0,0,8.3
2683,2.5,Halloween,Hanging up now.,2561,10/18/2005,Paul Feig,Greg Daniels,Sherri,40,17,32,0.013081395,0.339694807,0,8.3
2690,2.5,Halloween,Hmm.,2561,10/18/2005,Paul Feig,Greg Daniels,Pam,40,17,23,0.005859375,0.115239481,0,8.3
2694,2.5,Halloween,Why did you put it off until Halloween?,2561,10/18/2005,Paul Feig,Greg Daniels,Pam,40,17,23,0,0,0,8.3
2696,2.5,Halloween,I think it's gonna put a damper on the party a little.,2561,10/18/2005,Paul Feig,Greg Daniels,Pam,40,17,23,0,0,0,8.3
2703,2.5,Halloween,I know. I sent away for it in July from a catalog.,2561,10/18/2005,Paul Feig,Greg Daniels,Michael,40,17,19,0.1875,1.125,0,8.3
2718,2.5,Halloween,It's gonna be fun.,2561,10/18/2005,Paul Feig,Greg Daniels,Michael,40,17,19,0.006944444,0.584321969,0,8.3
2730,2.5,Halloween,"Mmm-hm-hmm. Interesting take on Dorothy. I love it. Hey, you know what would even be better? Soccer ball and cleats.",2561,10/18/2005,Paul Feig,Greg Daniels,Michael,40,17,19,0,0,0,8.3
2748,2.5,Halloween,Yes?,2561,10/18/2005,Paul Feig,Greg Daniels,Oscar,40,17,22,0,0,0,8.3
2757,2.5,Halloween,Phyllis.,2561,10/18/2005,Paul Feig,Greg Daniels,Dwight,40,17,9,0,0.178220409,0,8.3
